"group","position","value","feature"
"HSV1",-167,0.33160621761658,"IRF1"
"HSV1",-166,0.316062176165803,"IRF1"
"HSV1",-165,0.373056994818653,"IRF1"
"HSV1",-164,0.300518134715026,"IRF1"
"HSV1",-163,0.284974093264249,"IRF1"
"HSV1",-162,0.310880829015544,"IRF1"
"HSV1",-161,0.248704663212435,"IRF1"
"HSV1",-160,0.274611398963731,"IRF1"
"HSV1",-159,0.269430051813472,"IRF1"
"HSV1",-158,0.238341968911917,"IRF1"
"HSV1",-157,0.238341968911917,"IRF1"
"HSV1",-156,0.248704663212435,"IRF1"
"HSV1",-155,0.196891191709845,"IRF1"
"HSV1",-154,0.227979274611399,"IRF1"
"HSV1",-153,0.269430051813472,"IRF1"
"HSV1",-152,0.27979274611399,"IRF1"
"HSV1",-151,0.238341968911917,"IRF1"
"HSV1",-150,0.336787564766839,"IRF1"
"HSV1",-149,0.367875647668394,"IRF1"
"HSV1",-148,0.284974093264249,"IRF1"
"HSV1",-147,0.248704663212435,"IRF1"
"HSV1",-146,0.248704663212435,"IRF1"
"HSV1",-145,0.295336787564767,"IRF1"
"HSV1",-144,0.269430051813472,"IRF1"
"HSV1",-143,0.326424870466321,"IRF1"
"HSV1",-142,0.300518134715026,"IRF1"
"HSV1",-141,0.352331606217617,"IRF1"
"HSV1",-140,0.274611398963731,"IRF1"
"HSV1",-139,0.264248704663212,"IRF1"
"HSV1",-138,0.248704663212435,"IRF1"
"HSV1",-137,0.22279792746114,"IRF1"
"HSV1",-136,0.393782383419689,"IRF1"
"HSV1",-135,0.326424870466321,"IRF1"
"HSV1",-134,0.22279792746114,"IRF1"
"HSV1",-133,0.321243523316062,"IRF1"
"HSV1",-132,0.316062176165803,"IRF1"
"HSV1",-131,0.300518134715026,"IRF1"
"HSV1",-130,0.284974093264249,"IRF1"
"HSV1",-129,0.264248704663212,"IRF1"
"HSV1",-128,0.310880829015544,"IRF1"
"HSV1",-127,0.274611398963731,"IRF1"
"HSV1",-126,0.316062176165803,"IRF1"
"HSV1",-125,0.336787564766839,"IRF1"
"HSV1",-124,0.284974093264249,"IRF1"
"HSV1",-123,0.321243523316062,"IRF1"
"HSV1",-122,0.362694300518135,"IRF1"
"HSV1",-121,0.341968911917098,"IRF1"
"HSV1",-120,0.373056994818653,"IRF1"
"HSV1",-119,0.321243523316062,"IRF1"
"HSV1",-118,0.378238341968912,"IRF1"
"HSV1",-117,0.336787564766839,"IRF1"
"HSV1",-116,0.435233160621762,"IRF1"
"HSV1",-115,0.367875647668394,"IRF1"
"HSV1",-114,0.373056994818653,"IRF1"
"HSV1",-113,0.409326424870466,"IRF1"
"HSV1",-112,0.383419689119171,"IRF1"
"HSV1",-111,0.357512953367876,"IRF1"
"HSV1",-110,0.357512953367876,"IRF1"
"HSV1",-109,0.305699481865285,"IRF1"
"HSV1",-108,0.341968911917098,"IRF1"
"HSV1",-107,0.38860103626943,"IRF1"
"HSV1",-106,0.383419689119171,"IRF1"
"HSV1",-105,0.310880829015544,"IRF1"
"HSV1",-104,0.341968911917098,"IRF1"
"HSV1",-103,0.362694300518135,"IRF1"
"HSV1",-102,0.378238341968912,"IRF1"
"HSV1",-101,0.357512953367876,"IRF1"
"HSV1",-100,0.336787564766839,"IRF1"
"HSV1",-99,0.393782383419689,"IRF1"
"HSV1",-98,0.300518134715026,"IRF1"
"HSV1",-97,0.398963730569948,"IRF1"
"HSV1",-96,0.373056994818653,"IRF1"
"HSV1",-95,0.300518134715026,"IRF1"
"HSV1",-94,0.300518134715026,"IRF1"
"HSV1",-93,0.341968911917098,"IRF1"
"HSV1",-92,0.326424870466321,"IRF1"
"HSV1",-91,0.367875647668394,"IRF1"
"HSV1",-90,0.435233160621762,"IRF1"
"HSV1",-89,0.523316062176166,"IRF1"
"HSV1",-88,0.300518134715026,"IRF1"
"HSV1",-87,0.393782383419689,"IRF1"
"HSV1",-86,0.430051813471503,"IRF1"
"HSV1",-85,0.347150259067358,"IRF1"
"HSV1",-84,0.481865284974093,"IRF1"
"HSV1",-83,0.409326424870466,"IRF1"
"HSV1",-82,0.409326424870466,"IRF1"
"HSV1",-81,0.367875647668394,"IRF1"
"HSV1",-80,0.383419689119171,"IRF1"
"HSV1",-79,0.440414507772021,"IRF1"
"HSV1",-78,0.383419689119171,"IRF1"
"HSV1",-77,0.455958549222798,"IRF1"
"HSV1",-76,0.316062176165803,"IRF1"
"HSV1",-75,0.50259067357513,"IRF1"
"HSV1",-74,0.44559585492228,"IRF1"
"HSV1",-73,0.378238341968912,"IRF1"
"HSV1",-72,0.481865284974093,"IRF1"
"HSV1",-71,0.347150259067358,"IRF1"
"HSV1",-70,0.419689119170984,"IRF1"
"HSV1",-69,0.476683937823834,"IRF1"
"HSV1",-68,0.378238341968912,"IRF1"
"HSV1",-67,0.33160621761658,"IRF1"
"HSV1",-66,0.481865284974093,"IRF1"
"HSV1",-65,0.336787564766839,"IRF1"
"HSV1",-64,0.455958549222798,"IRF1"
"HSV1",-63,0.435233160621762,"IRF1"
"HSV1",-62,0.352331606217617,"IRF1"
"HSV1",-61,0.430051813471503,"IRF1"
"HSV1",-60,0.455958549222798,"IRF1"
"HSV1",-59,0.373056994818653,"IRF1"
"HSV1",-58,0.383419689119171,"IRF1"
"HSV1",-57,0.424870466321244,"IRF1"
"HSV1",-56,0.310880829015544,"IRF1"
"HSV1",-55,0.455958549222798,"IRF1"
"HSV1",-54,0.398963730569948,"IRF1"
"HSV1",-53,0.404145077720207,"IRF1"
"HSV1",-52,0.367875647668394,"IRF1"
"HSV1",-51,0.310880829015544,"IRF1"
"HSV1",-50,0.471502590673575,"IRF1"
"HSV1",-49,0.38860103626943,"IRF1"
"HSV1",-48,0.378238341968912,"IRF1"
"HSV1",-47,0.264248704663212,"IRF1"
"HSV1",-46,0.284974093264249,"IRF1"
"HSV1",-45,0.430051813471503,"IRF1"
"HSV1",-44,0.404145077720207,"IRF1"
"HSV1",-43,0.33160621761658,"IRF1"
"HSV1",-42,0.316062176165803,"IRF1"
"HSV1",-41,0.341968911917098,"IRF1"
"HSV1",-40,0.455958549222798,"IRF1"
"HSV1",-39,0.409326424870466,"IRF1"
"HSV1",-38,0.481865284974093,"IRF1"
"HSV1",-37,0.347150259067358,"IRF1"
"HSV1",-36,0.300518134715026,"IRF1"
"HSV1",-35,0.414507772020725,"IRF1"
"HSV1",-34,0.549222797927461,"IRF1"
"HSV1",-33,0.523316062176166,"IRF1"
"HSV1",-32,0.523316062176166,"IRF1"
"HSV1",-31,0.398963730569948,"IRF1"
"HSV1",-30,0.507772020725389,"IRF1"
"HSV1",-29,0.544041450777202,"IRF1"
"HSV1",-28,0.455958549222798,"IRF1"
"HSV1",-27,0.49740932642487,"IRF1"
"HSV1",-26,0.492227979274611,"IRF1"
"HSV1",-25,0.430051813471503,"IRF1"
"HSV1",-24,0.49740932642487,"IRF1"
"HSV1",-23,0.44559585492228,"IRF1"
"HSV1",-22,0.430051813471503,"IRF1"
"HSV1",-21,0.538860103626943,"IRF1"
"HSV1",-20,0.44559585492228,"IRF1"
"HSV1",-19,0.430051813471503,"IRF1"
"HSV1",-18,0.398963730569948,"IRF1"
"HSV1",-17,0.33160621761658,"IRF1"
"HSV1",-16,0.336787564766839,"IRF1"
"HSV1",-15,0.347150259067358,"IRF1"
"HSV1",-14,0.347150259067358,"IRF1"
"HSV1",-13,0.321243523316062,"IRF1"
"HSV1",-12,0.217616580310881,"IRF1"
"HSV1",-11,0.269430051813472,"IRF1"
"HSV1",-10,0.341968911917098,"IRF1"
"HSV1",-9,0.202072538860104,"IRF1"
"HSV1",-8,0.191709844559585,"IRF1"
"HSV1",-7,0.202072538860104,"IRF1"
"HSV1",-6,0.0880829015544041,"IRF1"
"HSV1",-5,0.134715025906736,"IRF1"
"HSV1",-4,0.134715025906736,"IRF1"
"HSV1",-3,0.160621761658031,"IRF1"
"HSV1",-2,0.103626943005181,"IRF1"
"HSV1",-1,0.10880829015544,"IRF1"
"HSV1",0,0.0310880829015544,"IRF1"
"HSV1",1,0.10880829015544,"IRF1"
"HSV1",2,0.0673575129533679,"IRF1"
"HSV1",3,0.181347150259067,"IRF1"
"HSV1",4,0.077720207253886,"IRF1"
"HSV1",5,0.145077720207254,"IRF1"
"HSV1",6,0.0414507772020725,"IRF1"
"HSV1",7,0.160621761658031,"IRF1"
"HSV1",8,0.119170984455959,"IRF1"
"HSV1",9,0.326424870466321,"IRF1"
"HSV1",10,0.129533678756477,"IRF1"
"HSV1",11,0.238341968911917,"IRF1"
"HSV1",12,0.22279792746114,"IRF1"
"HSV1",13,0.22279792746114,"IRF1"
"HSV1",14,0.243523316062176,"IRF1"
"HSV1",15,0.316062176165803,"IRF1"
"HSV1",16,0.295336787564767,"IRF1"
"HSV1",17,0.33160621761658,"IRF1"
"HSV1",18,0.38860103626943,"IRF1"
"HSV1",19,0.259067357512953,"IRF1"
"HSV1",20,0.341968911917098,"IRF1"
"HSV1",21,0.300518134715026,"IRF1"
"HSV1",22,0.341968911917098,"IRF1"
"HSV1",23,0.362694300518135,"IRF1"
"HSV1",24,0.440414507772021,"IRF1"
"HSV1",25,0.378238341968912,"IRF1"
"HSV1",26,0.419689119170984,"IRF1"
"HSV1",27,0.362694300518135,"IRF1"
"HSV1",28,0.44559585492228,"IRF1"
"HSV1",29,0.398963730569948,"IRF1"
"HSV1",30,0.409326424870466,"IRF1"
"HSV1",31,0.398963730569948,"IRF1"
"HSV1",32,0.512953367875648,"IRF1"
"HSV1",33,0.414507772020725,"IRF1"
"HSV1",34,0.414507772020725,"IRF1"
"HSV1",35,0.471502590673575,"IRF1"
"HSV1",36,0.341968911917098,"IRF1"
"HSV1",37,0.341968911917098,"IRF1"
"HSV1",38,0.533678756476684,"IRF1"
"HSV1",39,0.414507772020725,"IRF1"
"HSV1",40,0.414507772020725,"IRF1"
"HSV1",41,0.310880829015544,"IRF1"
"HSV1",42,0.362694300518135,"IRF1"
"HSV1",43,0.414507772020725,"IRF1"
"HSV1",44,0.326424870466321,"IRF1"
"HSV1",45,0.341968911917098,"IRF1"
"HSV1",46,0.305699481865285,"IRF1"
"HSV1",47,0.347150259067358,"IRF1"
"HSV1",48,0.33160621761658,"IRF1"
"HSV1",49,0.305699481865285,"IRF1"
"HSV1",50,0.38860103626943,"IRF1"
"HSV1",51,0.487046632124352,"IRF1"
"HSV1",52,0.38860103626943,"IRF1"
"HSV1",53,0.295336787564767,"IRF1"
"HSV1",54,0.430051813471503,"IRF1"
"HSV1",55,0.321243523316062,"IRF1"
"HSV1",56,0.450777202072539,"IRF1"
"HSV1",57,0.310880829015544,"IRF1"
"HSV1",58,0.316062176165803,"IRF1"
"HSV1",59,0.326424870466321,"IRF1"
"HSV1",60,0.404145077720207,"IRF1"
"HSV1",61,0.347150259067358,"IRF1"
"HSV1",62,0.310880829015544,"IRF1"
"HSV1",63,0.352331606217617,"IRF1"
"HSV1",64,0.326424870466321,"IRF1"
"HSV1",65,0.367875647668394,"IRF1"
"HSV1",66,0.347150259067358,"IRF1"
"HSV1",67,0.305699481865285,"IRF1"
"HSV1",68,0.305699481865285,"IRF1"
"HSV1",69,0.352331606217617,"IRF1"
"HSV1",70,0.378238341968912,"IRF1"
"HSV1",71,0.300518134715026,"IRF1"
"HSV1",72,0.305699481865285,"IRF1"
"HSV1",73,0.217616580310881,"IRF1"
"HSV1",74,0.264248704663212,"IRF1"
"HSV1",75,0.435233160621762,"IRF1"
"HSV1",76,0.33160621761658,"IRF1"
"HSV1",77,0.336787564766839,"IRF1"
"HSV1",78,0.310880829015544,"IRF1"
"HSV1",79,0.305699481865285,"IRF1"
"HSV1",80,0.310880829015544,"IRF1"
"HSV1",81,0.295336787564767,"IRF1"
"HSV1",82,0.253886010362694,"IRF1"
"HSV1",83,0.290155440414508,"IRF1"
"HSV1",84,0.373056994818653,"IRF1"
"HSV1",85,0.248704663212435,"IRF1"
"HSV1",86,0.300518134715026,"IRF1"
"HSV1",87,0.284974093264249,"IRF1"
"HSV1",88,0.316062176165803,"IRF1"
"HSV1",89,0.295336787564767,"IRF1"
"HSV1",90,0.336787564766839,"IRF1"
"HSV1",91,0.253886010362694,"IRF1"
"HSV1",92,0.274611398963731,"IRF1"
"HSV1",93,0.259067357512953,"IRF1"
"HSV1",94,0.284974093264249,"IRF1"
"HSV1",95,0.316062176165803,"IRF1"
"HSV1",96,0.274611398963731,"IRF1"
"HSV1",97,0.212435233160622,"IRF1"
"HSV1",98,0.248704663212435,"IRF1"
"HSV1",99,0.38860103626943,"IRF1"
"HSV1",100,0.310880829015544,"IRF1"
"HSV1",101,0.259067357512953,"IRF1"
"HSV1",102,0.253886010362694,"IRF1"
"HSV1",103,0.212435233160622,"IRF1"
"HSV1",104,0.274611398963731,"IRF1"
"HSV1",105,0.362694300518135,"IRF1"
"HSV1",106,0.284974093264249,"IRF1"
"HSV1",107,0.248704663212435,"IRF1"
"HSV1",108,0.274611398963731,"IRF1"
"HSV1",109,0.238341968911917,"IRF1"
"HSV1",110,0.212435233160622,"IRF1"
"HSV1",111,0.290155440414508,"IRF1"
"HSV1",112,0.238341968911917,"IRF1"
"HSV1",113,0.259067357512953,"IRF1"
"HSV1",114,0.233160621761658,"IRF1"
"HSV1",115,0.27979274611399,"IRF1"
"HSV1",116,0.300518134715026,"IRF1"
"HSV1",117,0.253886010362694,"IRF1"
"HSV1",118,0.186528497409326,"IRF1"
"HSV1",119,0.233160621761658,"IRF1"
"HSV1",120,0.207253886010363,"IRF1"
"HSV1",121,0.305699481865285,"IRF1"
"HSV1",122,0.176165803108808,"IRF1"
"HSV1",123,0.27979274611399,"IRF1"
"HSV1",124,0.170984455958549,"IRF1"
"HSV1",125,0.207253886010363,"IRF1"
"HSV1",126,0.176165803108808,"IRF1"
"HSV1",127,0.176165803108808,"IRF1"
"HSV1",128,0.207253886010363,"IRF1"
"HSV1",129,0.22279792746114,"IRF1"
"HSV1",130,0.253886010362694,"IRF1"
"HSV1",131,0.22279792746114,"IRF1"
"HSV1",132,0.16580310880829,"IRF1"
"HSV1",133,0.212435233160622,"IRF1"
"HSV1",134,0.238341968911917,"IRF1"
"HSV1",135,0.233160621761658,"IRF1"
"HSV1",136,0.248704663212435,"IRF1"
"HSV1",137,0.22279792746114,"IRF1"
"HSV1",138,0.233160621761658,"IRF1"
"HSV1",139,0.22279792746114,"IRF1"
"HSV1",140,0.22279792746114,"IRF1"
"HSV1",141,0.22279792746114,"IRF1"
"HSV1",142,0.202072538860104,"IRF1"
"HSV1",143,0.191709844559585,"IRF1"
"HSV1",144,0.155440414507772,"IRF1"
"HSV1",145,0.300518134715026,"IRF1"
"HSV1",146,0.259067357512953,"IRF1"
"HSV1",147,0.212435233160622,"IRF1"
"HSV1",148,0.170984455958549,"IRF1"
"HSV1",149,0.196891191709845,"IRF1"
"HSV1",150,0.16580310880829,"IRF1"
"HSV1",151,0.300518134715026,"IRF1"
"HSV1",152,0.202072538860104,"IRF1"
"HSV1",153,0.207253886010363,"IRF1"
"HSV1",154,0.22279792746114,"IRF1"
"HSV1",155,0.191709844559585,"IRF1"
"HSV1",156,0.150259067357513,"IRF1"
"HSV1",157,0.269430051813472,"IRF1"
"HSV1",158,0.181347150259067,"IRF1"
"HSV1",159,0.207253886010363,"IRF1"
"HSV1",160,0.238341968911917,"IRF1"
"HSV1",161,0.191709844559585,"IRF1"
"HSV1",162,0.227979274611399,"IRF1"
"HSV1",163,0.170984455958549,"IRF1"
"HSV1",164,0.191709844559585,"IRF1"
"HSV1",165,0.176165803108808,"IRF1"
"HSV1",166,0.207253886010363,"IRF1"
"HSV1",167,0.269430051813472,"IRF1"
"HSV1",168,0.227979274611399,"IRF1"
"HSV1",169,0.243523316062176,"IRF1"
"HSV1",170,0.212435233160622,"IRF1"
"HSV1",171,0.207253886010363,"IRF1"
"HSV1",172,0.212435233160622,"IRF1"
"HSV1",173,0.253886010362694,"IRF1"
"HSV1",174,0.238341968911917,"IRF1"
"HSV1",175,0.27979274611399,"IRF1"
"HSV1",176,0.191709844559585,"IRF1"
"HSV1",177,0.155440414507772,"IRF1"
"HSV1",178,0.207253886010363,"IRF1"
"HSV1",179,0.212435233160622,"IRF1"
"HSV1",180,0.300518134715026,"IRF1"
"HSV1",181,0.238341968911917,"IRF1"
"HSV1",182,0.217616580310881,"IRF1"
"HSV1",183,0.22279792746114,"IRF1"
"HSV1",184,0.253886010362694,"IRF1"
"HSV1",185,0.269430051813472,"IRF1"
"HSV1",186,0.269430051813472,"IRF1"
"HSV1",187,0.196891191709845,"IRF1"
"HSV1",188,0.191709844559585,"IRF1"
"HSV1",189,0.155440414507772,"IRF1"
"HSV1",190,0.191709844559585,"IRF1"
"HSV1",191,0.290155440414508,"IRF1"
"HSV1",192,0.22279792746114,"IRF1"
"HSV1",193,0.212435233160622,"IRF1"
"HSV1",194,0.145077720207254,"IRF1"
"HSV1",195,0.243523316062176,"IRF1"
"HSV1",196,0.207253886010363,"IRF1"
"HSV1",197,0.217616580310881,"IRF1"
"HSV1",198,0.233160621761658,"IRF1"
"HSV1",199,0.233160621761658,"IRF1"
"HSV1",200,0.207253886010363,"IRF1"
"HSV1",201,0.238341968911917,"IRF1"
"HSV1",202,0.196891191709845,"IRF1"
"HSV1",203,0.186528497409326,"IRF1"
"HSV1",204,0.196891191709845,"IRF1"
"HSV1",205,0.202072538860104,"IRF1"
"HSV1",206,0.259067357512953,"IRF1"
"HSV1",207,0.238341968911917,"IRF1"
"HSV1",208,0.145077720207254,"IRF1"
"HSV1",209,0.176165803108808,"IRF1"
"HSV1",210,0.212435233160622,"IRF1"
"HSV1",211,0.212435233160622,"IRF1"
"HSV1",212,0.227979274611399,"IRF1"
"HSV1",213,0.212435233160622,"IRF1"
"HSV1",214,0.191709844559585,"IRF1"
"HSV1",215,0.202072538860104,"IRF1"
"HSV1",216,0.160621761658031,"IRF1"
"HSV1",217,0.212435233160622,"IRF1"
"HSV1",218,0.217616580310881,"IRF1"
"HSV1",219,0.259067357512953,"IRF1"
"HSV1",220,0.191709844559585,"IRF1"
"HSV1",221,0.207253886010363,"IRF1"
"HSV1",222,0.217616580310881,"IRF1"
"HSV1",223,0.217616580310881,"IRF1"
"HSV1",224,0.22279792746114,"IRF1"
"HSV1",225,0.217616580310881,"IRF1"
"HSV1",226,0.212435233160622,"IRF1"
"HSV1",227,0.248704663212435,"IRF1"
"HSV1",228,0.243523316062176,"IRF1"
"HSV1",229,0.248704663212435,"IRF1"
"HSV1",230,0.248704663212435,"IRF1"
"HSV1",231,0.274611398963731,"IRF1"
"HSV1",232,0.27979274611399,"IRF1"
"HSV1",233,0.305699481865285,"IRF1"
"HSV1",234,0.227979274611399,"IRF1"
"HSV1",235,0.207253886010363,"IRF1"
"HSV1",236,0.253886010362694,"IRF1"
"HSV1",237,0.238341968911917,"IRF1"
"HSV1",238,0.233160621761658,"IRF1"
"HSV1",239,0.212435233160622,"IRF1"
"HSV1",240,0.22279792746114,"IRF1"
"HSV1",241,0.259067357512953,"IRF1"
"HSV1",242,0.259067357512953,"IRF1"
"HSV1",243,0.217616580310881,"IRF1"
"HSV1",244,0.170984455958549,"IRF1"
"HSV1",245,0.181347150259067,"IRF1"
"HSV1",246,0.196891191709845,"IRF1"
"HSV1",247,0.243523316062176,"IRF1"
"HSV1",248,0.196891191709845,"IRF1"
"HSV1",249,0.310880829015544,"IRF1"
"HSV1",250,0.181347150259067,"IRF1"
"HSV1",251,0.243523316062176,"IRF1"
"HSV1",252,0.248704663212435,"IRF1"
"HSV1",253,0.295336787564767,"IRF1"
"HSV1",254,0.269430051813472,"IRF1"
"HSV1",255,0.290155440414508,"IRF1"
"HSV1",256,0.212435233160622,"IRF1"
"HSV1",257,0.217616580310881,"IRF1"
"HSV1",258,0.326424870466321,"IRF1"
"HSV1",259,0.253886010362694,"IRF1"
"HSV1",260,0.22279792746114,"IRF1"
"HSV1",261,0.22279792746114,"IRF1"
